user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
U008864,1,4,366.79999999999995,5,3,2,532,其他
U008865,62,1,336.27,1,1,1,111,流失用户
U008866,2,12,3220.83,5,5,5,555,冠军用户
U008867,17,3,2080.37,3,2,5,325,其他
U008869,1,2,383.57,5,1,2,512,新用户
U008870,42,1,498.06000000000006,1,1,2,112,流失用户
U008872,0,7,1146.43,5,4,3,543,忠实用户
U008873,16,4,847.46,3,3,3,333,其他
U008874,11,6,1604.58,4,4,4,444,忠实用户
U008875,32,7,5564.1,2,4,5,245,其他
U008876,21,5,2743.4500000000003,2,4,5,245,其他
U008877,5,8,1429.6999999999998,5,5,4,554,冠军用户
U008878,38,3,321.4,1,2,1,121,流失用户
U008879,20,2,824.3699999999999,3,1,3,313,其他
U008880,55,3,603.91,1,2,2,122,其他
U008881,82,1,444.62,1,1,2,112,流失用户
U008882,68,1,399.04,1,1,2,112,流失用户
U008883,7,3,1217.0700000000002,4,2,3,423,其他
U008884,53,1,32.57,1,1,1,111,流失用户
U008885,29,2,153.51999999999998,2,1,1,211,其他
U008886,48,4,1085.6,1,3,3,133,其他
U008887,14,2,504.18,3,1,2,312,其他
U008888,7,5,2138.12,4,4,5,445,冠军用户
U008889,21,5,1498.73,2,4,4,244,其他
U008890,8,6,1038.4700000000003,4,4,3,443,其他
U008891,27,5,1809.17,2,4,4,244,其他
U008892,33,3,974.62,2,2,3,223,其他
U008893,1,3,293.61,5,2,1,521,其他
U008894,14,6,1202.36,3,4,3,343,其他
U008895,20,2,163.07,3,1,1,311,新用户
U008896,38,4,1672.59,1,3,4,134,其他
U008897,1,7,1375.73,5,4,4,544,冠军用户
U008899,42,2,870.63,1,1,3,113,其他
U008900,2,6,853.8100000000001,5,4,3,543,忠实用户
U008902,1,7,2507.25,5,4,5,545,冠军用户
U008903,7,5,1461.24,4,4,4,444,忠实用户
U008904,0,4,838.5699999999999,5,3,3,533,其他
U008905,20,4,987.01,3,3,3,333,其他
U008906,1,2,680.02,5,1,2,512,新用户
U008907,6,6,2780.1000000000004,4,4,5,445,冠军用户
U008908,47,2,410.37,1,1,2,112,流失用户
U008909,16,3,489.55999999999995,3,2,2,322,其他
U008910,8,3,1050.31,4,2,3,423,其他
U008911,78,1,40.53,1,1,1,111,流失用户
U008912,5,2,956.02,5,1,3,513,其他
U008913,20,3,289.02,3,2,1,321,需要关怀的用户
U008914,23,2,666.27,2,1,2,212,其他
U008915,5,2,244.62,5,1,1,511,新用户
U008917,27,5,736.35,2,4,2,242,其他
U008918,9,7,1973.4499999999996,4,4,4,444,忠实用户
U008919,63,2,221.86,1,1,1,111,流失用户
U008920,47,1,477.38,1,1,2,112,流失用户
U008921,35,4,2145.57,2,3,5,235,其他
U008922,14,1,85.68,3,1,1,311,新用户
U008923,6,6,2230.07,4,4,5,445,冠军用户
U008924,5,3,751.22,5,2,3,523,其他
U008925,4,2,1074.13,5,1,3,513,其他
U008926,11,9,2683.74,4,5,5,455,冠军用户
U008927,11,3,602.36,4,2,2,422,新用户
U008928,21,7,1820.88,2,4,4,244,其他
U008929,49,2,767.6400000000001,1,1,3,113,其他
U008930,12,4,1209.5299999999997,3,3,3,333,其他
U008931,2,7,915.0,5,4,3,543,忠实用户
U008932,12,8,2814.68,3,5,5,355,忠实用户
U008933,21,7,1219.7699999999998,2,4,3,243,其他
U008934,43,2,945.13,1,1,3,113,其他
U008935,20,4,751.5600000000001,3,3,3,333,其他
U008937,38,1,43.54,1,1,1,111,流失用户
U008938,4,9,4402.16,5,5,5,555,冠军用户
U008939,14,1,56.3,3,1,1,311,新用户
U008940,34,2,706.73,2,1,2,212,其他
U008941,11,6,1382.8200000000002,4,4,4,444,忠实用户
U008942,16,2,74.66,3,1,1,311,新用户
U008943,21,3,2180.12,2,2,5,225,其他
U008944,4,9,1817.6599999999999,5,5,4,554,冠军用户
U008945,69,2,298.48,1,1,1,111,流失用户
U008946,2,6,2046.19,5,4,5,545,冠军用户
U008947,13,3,490.93000000000006,3,2,2,322,其他
U008948,69,2,513.88,1,1,2,112,流失用户
U008949,30,2,755.0,2,1,3,213,其他
U008950,3,1,372.2,5,1,2,512,新用户
U008951,34,8,980.03,2,5,3,253,其他
U008952,61,1,104.64,1,1,1,111,流失用户
U008953,1,14,5351.3,5,5,5,555,冠军用户
U008954,73,1,224.67,1,1,1,111,流失用户
U008955,10,4,799.9300000000001,4,3,3,433,其他
U008956,11,4,1525.5300000000002,4,3,4,434,其他
U008957,15,3,474.68,3,2,2,322,其他
U008958,1,8,2564.5,5,5,5,555,冠军用户
U008960,2,8,2004.07,5,5,4,554,冠军用户
U008961,13,4,451.7099999999999,3,3,2,332,其他
U008962,18,1,114.3,3,1,1,311,新用户
U008963,2,12,3341.94,5,5,5,555,冠军用户
U008964,74,2,190.42,1,1,1,111,流失用户
U008965,29,2,748.38,2,1,3,213,其他
U008966,22,6,1286.7199999999998,2,4,4,244,其他
U008967,37,2,751.77,2,1,3,213,其他
U008968,8,3,1966.37,4,2,4,424,其他
U008969,4,3,609.37,5,2,2,522,其他
U008970,64,3,1314.47,1,2,4,124,其他
U008972,26,4,1067.9499999999998,2,3,3,233,其他
U008973,3,12,2123.1,5,5,5,555,冠军用户
U008974,0,5,2913.63,5,4,5,545,冠军用户
U008975,20,3,340.88,3,2,1,321,需要关怀的用户
U008976,2,5,922.3399999999999,5,4,3,543,忠实用户
U008977,63,2,234.92000000000002,1,1,1,111,流失用户
U008978,23,5,2562.99,2,4,5,245,其他
U008979,40,3,1052.6,1,2,3,123,其他
U008980,18,4,1146.78,3,3,3,333,其他
U008981,11,1,61.55,4,1,1,411,新用户
U008982,6,5,1813.9500000000003,4,4,4,444,忠实用户
U008983,48,2,977.1800000000001,1,1,3,113,其他
U008984,6,5,1979.5399999999997,4,4,4,444,忠实用户
U008985,2,15,3061.71,5,5,5,555,冠军用户
U008986,28,2,157.13,2,1,1,211,其他
U008987,47,2,352.71000000000004,1,1,1,111,流失用户
U008988,19,6,1147.69,3,4,3,343,其他
U008989,8,3,302.53,4,2,1,421,新用户
U008990,5,5,1802.9700000000003,5,4,4,544,冠军用户
U008991,7,19,5225.01,4,5,5,455,冠军用户
U008992,59,4,1576.79,1,3,4,134,其他
U008993,27,2,438.91999999999996,2,1,2,212,其他
U008994,7,8,1144.7200000000003,4,5,3,453,其他
U008995,15,8,1101.8200000000002,3,5,3,353,其他
U008996,14,3,206.1,3,2,1,321,需要关怀的用户
U008997,45,3,538.38,1,2,2,122,其他
U008998,57,1,369.44,1,1,2,112,流失用户
U009000,6,3,540.61,4,2,2,422,新用户
U009001,3,5,2943.7,5,4,5,545,冠军用户
U009002,4,10,2384.66,5,5,5,555,冠军用户
U009003,2,7,1785.1399999999999,5,4,4,544,冠军用户
U009004,51,2,690.62,1,1,2,112,流失用户
U009005,8,3,434.29,4,2,2,422,新用户
U009006,2,4,956.11,5,3,3,533,其他
U009007,11,13,4497.419999999999,4,5,5,455,冠军用户
U009008,14,2,531.4200000000001,3,1,2,312,其他
U009009,3,4,234.25,5,3,1,531,其他
U009010,24,3,538.62,2,2,2,222,其他
U009011,75,1,732.2,1,1,2,112,流失用户
U009012,19,2,311.65999999999997,3,1,1,311,新用户
U009013,20,4,849.53,3,3,3,333,其他
U009014,13,4,513.09,3,3,2,332,其他
U009015,71,5,1215.84,1,4,3,143,其他
U009016,19,6,1441.1599999999999,3,4,4,344,忠实用户
U009017,9,11,3329.17,4,5,5,455,冠军用户
U009018,1,7,1562.79,5,4,4,544,冠军用户
U009019,6,11,3968.33,4,5,5,455,冠军用户
U009020,52,3,587.9000000000001,1,2,2,122,其他
U009021,6,6,1264.8600000000001,4,4,4,444,忠实用户
U009022,74,2,933.1600000000001,1,1,3,113,其他
U009023,9,3,2015.68,4,2,4,424,其他
U009024,7,5,1333.66,4,4,4,444,忠实用户
U009025,62,3,645.08,1,2,2,122,其他
U009026,7,6,1670.4499999999998,4,4,4,444,忠实用户
U009027,49,2,505.07000000000005,1,1,2,112,流失用户
U009028,11,2,501.5,4,1,2,412,新用户
U009029,9,5,1245.54,4,4,4,444,忠实用户
U009030,1,9,2908.98,5,5,5,555,冠军用户
U009031,43,1,27.36,1,1,1,111,流失用户
U009032,19,7,934.05,3,4,3,343,其他
U009033,4,7,859.5899999999999,5,4,3,543,忠实用户
U009034,49,2,234.08,1,1,1,111,流失用户
U009035,14,1,484.32,3,1,2,312,其他
U009036,50,1,161.77,1,1,1,111,流失用户
U009037,33,3,757.28,2,2,3,223,其他
U009038,3,6,1494.56,5,4,4,544,冠军用户
U009039,13,4,1696.9899999999998,3,3,4,334,其他
U009040,44,4,1195.1299999999999,1,3,3,133,其他
U009041,61,1,52.2,1,1,1,111,流失用户
U009042,16,12,2890.53,3,5,5,355,忠实用户
U009043,12,3,1395.6599999999999,3,2,4,324,其他
U009044,19,3,319.01,3,2,1,321,需要关怀的用户
U009045,22,4,1741.2800000000002,2,3,4,234,其他
U009046,26,5,2206.13,2,4,5,245,其他
U009047,40,1,1358.58,1,1,4,114,大客户
U009048,15,8,3149.4,3,5,5,355,忠实用户
U009049,5,2,2113.6,5,1,5,515,其他
U009050,1,6,1102.19,5,4,3,543,忠实用户
U009051,5,5,3116.04,5,4,5,545,冠军用户
U009052,82,2,607.3199999999999,1,1,2,112,流失用户
U009053,19,3,1505.68,3,2,4,324,其他
U009054,9,6,2309.48,4,4,5,445,冠军用户
U009055,3,3,704.28,5,2,2,522,其他
U009056,0,5,1916.95,5,4,4,544,冠军用户
U009057,6,12,3946.71,4,5,5,455,冠军用户
U009058,8,7,2161.27,4,4,5,445,冠军用户
U009060,23,3,386.34000000000003,2,2,2,222,其他
U009061,15,4,1284.04,3,3,4,334,其他
U009062,38,4,828.73,1,3,3,133,其他
U009063,19,3,648.7099999999999,3,2,2,322,其他
U009064,30,3,514.21,2,2,2,222,其他
U009065,57,2,610.26,1,1,2,112,流失用户
U009066,5,6,1169.9099999999999,5,4,3,543,忠实用户
U009067,49,1,341.67,1,1,1,111,流失用户
U009068,9,2,673.4,4,1,2,412,新用户
U009069,37,2,169.33,2,1,1,211,其他
U009070,6,7,936.97,4,4,3,443,其他
U009071,0,13,2184.5899999999997,5,5,5,555,冠军用户
U009072,2,11,5955.249999999999,5,5,5,555,冠军用户
U009073,4,12,6542.88,5,5,5,555,冠军用户
U009074,58,1,409.7,1,1,2,112,流失用户
U009075,90,1,82.32000000000001,1,1,1,111,流失用户
U009076,12,9,1717.71,3,5,4,354,忠实用户
U009077,31,3,616.64,2,2,2,222,其他
U009078,3,4,1067.97,5,3,3,533,其他
U009079,14,5,1075.02,3,4,3,343,其他
U009080,57,2,270.15999999999997,1,1,1,111,流失用户
U009081,24,4,1624.8800000000003,2,3,4,234,其他
U009082,55,1,136.86,1,1,1,111,流失用户
U009083,12,14,4178.700000000001,3,5,5,355,忠实用户
U009084,30,3,1030.8400000000001,2,2,3,223,其他
U009085,19,5,834.62,3,4,3,343,其他
U009086,36,3,1166.0700000000002,2,2,3,223,其他
U009087,2,5,878.95,5,4,3,543,忠实用户
U009088,4,13,4189.82,5,5,5,555,冠军用户
U009089,10,5,820.38,4,4,3,443,其他
U009090,18,4,916.85,3,3,3,333,其他
U009091,14,3,210.11,3,2,1,321,需要关怀的用户
U009092,6,6,1796.2,4,4,4,444,忠实用户
U009093,37,7,2718.2299999999996,2,4,5,245,其他
U009094,47,1,152.49,1,1,1,111,流失用户
U009095,22,7,2057.8900000000003,2,4,5,245,其他
U009096,16,13,2680.6200000000003,3,5,5,355,忠实用户
U009097,21,5,1810.5299999999997,2,4,4,244,其他
U009098,5,7,1455.72,5,4,4,544,冠军用户
U009099,11,2,186.68,4,1,1,411,新用户
U009100,50,1,79.56,1,1,1,111,流失用户
U009101,17,7,958.9000000000001,3,4,3,343,其他
U009102,0,1,53.78,5,1,1,511,新用户
U009103,35,2,206.31,2,1,1,211,其他
U009104,44,2,1328.03,1,1,4,114,大客户
U009105,9,4,2521.41,4,3,5,435,忠实用户
U009106,16,5,465.34000000000003,3,4,2,342,其他
U009107,29,3,151.11,2,2,1,221,其他
U009108,33,1,154.02,2,1,1,211,其他
U009109,22,3,563.1800000000001,2,2,2,222,其他
U009110,3,11,2624.61,5,5,5,555,冠军用户
U009111,4,10,2404.04,5,5,5,555,冠军用户
U009112,9,3,1098.25,4,2,3,423,其他
U009113,61,5,939.6800000000001,1,4,3,143,其他
U009114,2,8,1058.84,5,5,3,553,其他
U009115,4,12,4005.32,5,5,5,555,冠军用户
U009116,10,1,86.04,4,1,1,411,新用户
U009117,41,1,261.26,1,1,1,111,流失用户
U009118,25,4,823.3399999999999,2,3,3,233,其他
U009119,78,1,250.38,1,1,1,111,流失用户
U009120,15,2,463.35,3,1,2,312,其他
U009121,25,6,2285.27,2,4,5,245,其他
U009122,3,5,1388.25,5,4,4,544,冠军用户
U009123,28,4,1043.22,2,3,3,233,其他
U009124,24,2,317.49,2,1,1,211,其他
U009125,17,8,1454.6799999999998,3,5,4,354,忠实用户
U009126,0,3,416.06,5,2,2,522,其他
U009127,7,11,2791.24,4,5,5,455,冠军用户
U009128,43,2,1112.98,1,1,3,113,其他
U009129,18,2,117.72,3,1,1,311,新用户
U009130,3,3,271.21999999999997,5,2,1,521,其他
U009131,9,8,1450.72,4,5,4,454,冠军用户
U009132,6,4,433.4,4,3,2,432,其他
U009133,64,2,643.1600000000001,1,1,2,112,流失用户
U009134,23,5,1559.8200000000002,2,4,4,244,其他
U009135,9,4,1046.77,4,3,3,433,其他
U009136,17,3,1383.51,3,2,4,324,其他
U009137,5,3,304.28999999999996,5,2,1,521,其他
U009138,7,9,2722.3200000000006,4,5,5,455,冠军用户
U009139,30,5,1532.5,2,4,4,244,其他
U009140,6,9,2554.46,4,5,5,455,冠军用户
U009141,90,1,200.92,1,1,1,111,流失用户
U009142,2,3,377.27,5,2,2,522,其他
U009143,6,6,874.9899999999999,4,4,3,443,其他
U009144,8,5,1660.85,4,4,4,444,忠实用户
U009145,0,1,50.98,5,1,1,511,新用户
U009146,0,10,2605.3500000000004,5,5,5,555,冠军用户
U009147,30,3,488.52,2,2,2,222,其他
U009148,8,2,125.00999999999999,4,1,1,411,新用户
U009149,22,11,3655.67,2,5,5,255,其他
U009150,7,3,493.21000000000004,4,2,2,422,新用户
U009151,20,3,537.0,3,2,2,322,其他
U009152,19,1,271.88,3,1,1,311,新用户
U009153,13,4,1488.83,3,3,4,334,其他
U009154,34,3,912.0600000000001,2,2,3,223,其他
U009155,40,4,1918.54,1,3,4,134,其他
U009156,31,2,205.01,2,1,1,211,其他
U009159,7,5,1478.08,4,4,4,444,忠实用户
U009160,16,2,849.4399999999999,3,1,3,313,其他
U009161,35,2,642.1600000000001,2,1,2,212,其他
U009163,6,5,3017.55,4,4,5,445,冠军用户
U009164,4,5,785.5699999999999,5,4,3,543,忠实用户
U009165,14,6,2529.7200000000003,3,4,5,345,忠实用户
U009166,17,6,2192.8300000000004,3,4,5,345,忠实用户
U009167,60,2,47.77,1,1,1,111,流失用户
U009168,56,2,650.87,1,1,2,112,流失用户
U009169,19,2,436.52,3,1,2,312,其他
U009170,70,3,991.54,1,2,3,123,其他
U009171,15,3,641.6500000000001,3,2,2,322,其他
U009172,2,5,627.15,5,4,2,542,其他
U009173,2,4,304.01,5,3,1,531,其他
U009174,28,3,1617.84,2,2,4,224,其他
U009175,11,1,108.24,4,1,1,411,新用户
U009176,15,2,109.74,3,1,1,311,新用户
U009177,9,2,447.16,4,1,2,412,新用户
U009178,37,4,1687.97,2,3,4,234,其他
U009179,59,1,133.4,1,1,1,111,流失用户
U009180,14,4,1555.2099999999998,3,3,4,334,其他
U009181,18,1,607.62,3,1,2,312,其他
U009182,46,4,442.3,1,3,2,132,其他
U009183,20,4,3094.6,3,3,5,335,忠实用户
U009184,71,2,846.78,1,1,3,113,其他
U009185,44,1,245.34,1,1,1,111,流失用户
U009186,31,2,1727.52,2,1,4,214,大客户
U009187,56,2,211.53,1,1,1,111,流失用户
U009189,19,1,212.01,3,1,1,311,新用户
U009190,3,6,1088.6000000000001,5,4,3,543,忠实用户
U009191,8,6,1297.98,4,4,4,444,忠实用户
U009193,8,5,963.38,4,4,3,443,其他
U009194,83,1,91.68,1,1,1,111,流失用户
U009195,24,4,807.8599999999999,2,3,3,233,其他
U009196,13,4,1112.3999999999999,3,3,3,333,其他
U009197,5,8,2062.15,5,5,5,555,冠军用户
U009198,0,13,2377.29,5,5,5,555,冠军用户
U009199,2,14,3432.16,5,5,5,555,冠军用户
U009200,22,2,531.28,2,1,2,212,其他
U009201,48,2,1051.78,1,1,3,113,其他
U009202,19,8,2419.8599999999997,3,5,5,355,忠实用户
U009203,12,12,2873.76,3,5,5,355,忠实用户
U009204,22,3,709.68,2,2,2,222,其他
U009205,38,5,1820.83,1,4,4,144,大客户
U009206,3,7,2482.0099999999998,5,4,5,545,冠军用户
U009207,2,10,1785.82,5,5,4,554,冠军用户
U009208,16,7,1255.62,3,4,4,344,忠实用户
U009209,32,5,991.6700000000001,2,4,3,243,其他
U009210,18,8,2077.72,3,5,5,355,忠实用户
U009211,8,4,2069.5,4,3,5,435,忠实用户
U009212,13,11,3242.4100000000003,3,5,5,355,忠实用户
U009213,0,7,1147.22,5,4,3,543,忠实用户
U009214,25,2,404.4699999999999,2,1,2,212,其他
U009215,3,6,1467.58,5,4,4,544,冠军用户
U009216,20,4,410.92,3,3,2,332,其他
U009217,23,3,548.61,2,2,2,222,其他
U009218,14,1,192.27,3,1,1,311,新用户
U009219,3,12,5545.410000000001,5,5,5,555,冠军用户
U009220,4,2,1129.65,5,1,3,513,其他
U009221,69,2,249.75,1,1,1,111,流失用户
U009222,23,5,780.3800000000001,2,4,3,243,其他
U009224,12,4,529.63,3,3,2,332,其他
U009225,17,5,624.16,3,4,2,342,其他
U009226,16,2,574.61,3,1,2,312,其他
U009227,22,3,769.81,2,2,3,223,其他
U009229,38,5,1770.0800000000002,1,4,4,144,大客户
U009230,25,1,1269.0,2,1,4,214,大客户
U009231,27,1,145.32,2,1,1,211,其他
U009232,68,1,1391.92,1,1,4,114,大客户
U009233,3,7,1267.1599999999999,5,4,4,544,冠军用户
U009234,2,5,1887.04,5,4,4,544,冠军用户
U009235,41,1,79.4,1,1,1,111,流失用户
U009236,12,7,2140.05,3,4,5,345,忠实用户
U009237,46,3,343.54,1,2,1,121,流失用户
U009238,3,5,1680.08,5,4,4,544,冠军用户
U009239,10,5,451.01000000000005,4,4,2,442,其他
U009240,36,3,774.78,2,2,3,223,其他
U009241,12,5,640.38,3,4,2,342,其他
U009242,13,4,1759.94,3,3,4,334,其他
U009243,11,4,1046.32,4,3,3,433,其他
U009244,19,6,1586.47,3,4,4,344,忠实用户
U009245,1,6,704.8199999999999,5,4,2,542,其他
U009247,10,2,831.4300000000001,4,1,3,413,其他
U009248,13,5,1930.2800000000002,3,4,4,344,忠实用户
U009249,5,4,946.8400000000001,5,3,3,533,其他
U009250,17,4,1973.4499999999998,3,3,4,334,其他
U009251,17,2,258.61,3,1,1,311,新用户
U009252,26,2,190.07999999999998,2,1,1,211,其他
U009253,32,3,588.5799999999999,2,2,2,222,其他
U009254,11,6,1947.3999999999996,4,4,4,444,忠实用户
U009255,9,8,1448.75,4,5,4,454,冠军用户
U009256,50,2,611.62,1,1,2,112,流失用户
U009257,10,2,186.03,4,1,1,411,新用户
U009258,28,3,599.67,2,2,2,222,其他
U009259,3,2,311.64,5,1,1,511,新用户
U009260,4,5,3032.42,5,4,5,545,冠军用户
U009261,29,2,360.56,2,1,1,211,其他
U009262,9,5,871.7900000000001,4,4,3,443,其他
U009263,12,2,499.93,3,1,2,312,其他
U009264,23,9,3926.6,2,5,5,255,其他
U009265,4,4,2827.66,5,3,5,535,其他
U009266,52,5,1699.9499999999998,1,4,4,144,大客户
U009267,26,2,883.62,2,1,3,213,其他
U009268,9,7,2073.62,4,4,5,445,冠军用户
U009269,5,8,1786.83,5,5,4,554,冠军用户
U009270,40,1,1971.08,1,1,4,114,大客户
U009271,8,3,3756.8599999999997,4,2,5,425,其他
U009272,69,2,905.1600000000001,1,1,3,113,其他
U009273,25,4,1106.27,2,3,3,233,其他
U009274,25,14,4020.2400000000007,2,5,5,255,其他
U009275,12,6,1390.1799999999998,3,4,4,344,忠实用户
U009276,20,2,1282.42,3,1,4,314,其他
U009277,55,2,737.21,1,1,2,112,流失用户
U009278,21,3,618.0699999999999,2,2,2,222,其他
U009279,90,1,109.2,1,1,1,111,流失用户
U009280,63,2,1032.4099999999999,1,1,3,113,其他
U009281,61,1,235.71,1,1,1,111,流失用户
U009282,13,2,254.56,3,1,1,311,新用户
U009283,28,2,611.37,2,1,2,212,其他
U009284,13,3,881.69,3,2,3,323,其他
U009285,66,1,20.62,1,1,1,111,流失用户
U009286,11,7,1155.8899999999999,4,4,3,443,其他
U009287,12,5,1851.8899999999999,3,4,4,344,忠实用户
U009288,38,2,396.22,1,1,2,112,流失用户
U009289,56,3,906.5,1,2,3,123,其他
U009290,25,1,659.14,2,1,2,212,其他
U009291,8,6,1359.96,4,4,4,444,忠实用户
U009292,22,3,1690.46,2,2,4,224,其他
U009293,2,2,869.4000000000001,5,1,3,513,其他
U009294,15,3,725.56,3,2,2,322,其他
U009295,16,3,113.66999999999999,3,2,1,321,需要关怀的用户
U009296,20,4,1169.8400000000001,3,3,3,333,其他
U009297,6,2,127.31,4,1,1,411,新用户
U009298,0,16,3818.18,5,5,5,555,冠军用户
U009299,16,15,4649.970000000001,3,5,5,355,忠实用户
U009300,14,7,2019.0900000000001,3,4,4,344,忠实用户
U009301,0,3,1077.36,5,2,3,523,其他
U009302,62,2,1357.82,1,1,4,114,大客户
U009303,21,1,254.92,2,1,1,211,其他
U009304,49,2,752.1400000000001,1,1,3,113,其他
U009305,5,4,906.0700000000002,5,3,3,533,其他
U009306,7,5,899.0500000000001,4,4,3,443,其他
U009307,16,3,557.97,3,2,2,322,其他
U009308,45,1,48.72,1,1,1,111,流失用户
U009309,79,1,271.88,1,1,1,111,流失用户
U009310,13,6,535.23,3,4,2,342,其他
U009311,22,3,643.3399999999999,2,2,2,222,其他
U009313,12,2,2361.52,3,1,5,315,其他
U009314,3,15,4307.79,5,5,5,555,冠军用户
U009315,12,6,890.72,3,4,3,343,其他
U009316,21,2,381.81,2,1,2,212,其他
U009317,27,5,2149.64,2,4,5,245,其他
U009318,26,1,59.72,2,1,1,211,其他
U009319,9,8,2611.55,4,5,5,455,冠军用户
U009320,16,6,2664.3,3,4,5,345,忠实用户
U009321,27,1,122.16,2,1,1,211,其他
U009322,2,1,358.35,5,1,1,511,新用户
U009323,17,3,680.8,3,2,2,322,其他
U009324,8,5,3390.62,4,4,5,445,冠军用户
U009325,48,2,244.03,1,1,1,111,流失用户
U009326,9,5,422.21999999999997,4,4,2,442,其他
U009327,11,7,2217.4700000000003,4,4,5,445,冠军用户
U009328,7,9,2282.8,4,5,5,455,冠军用户
U009329,25,6,1651.16,2,4,4,244,其他
U009330,6,5,1704.33,4,4,4,444,忠实用户
U009331,15,2,339.61,3,1,1,311,新用户
U009332,36,2,1273.8,2,1,4,214,大客户
U009333,21,6,1215.3700000000001,2,4,3,243,其他
U009334,33,5,944.5599999999998,2,4,3,243,其他
U009335,61,2,463.59,1,1,2,112,流失用户
U009336,26,3,227.41000000000003,2,2,1,221,其他
U009337,5,7,1879.6899999999998,5,4,4,544,冠军用户
U009338,80,1,413.24,1,1,2,112,流失用户
U009339,47,3,617.78,1,2,2,122,其他
U009340,2,5,1335.3899999999999,5,4,4,544,冠军用户
U009341,2,2,298.54999999999995,5,1,1,511,新用户
U009342,3,10,2307.8599999999997,5,5,5,555,冠军用户
U009344,20,7,987.94,3,4,3,343,其他
U009345,48,3,297.71000000000004,1,2,1,121,流失用户
U009346,11,1,149.78,4,1,1,411,新用户
U009347,22,2,231.56,2,1,1,211,其他
U009348,4,6,1198.13,5,4,3,543,忠实用户
U009349,25,7,1500.8799999999999,2,4,4,244,其他
U009350,10,6,1949.8799999999999,4,4,4,444,忠实用户
U009351,12,12,4633.36,3,5,5,355,忠实用户
U009353,27,1,564.84,2,1,2,212,其他
U009354,16,3,419.66,3,2,2,322,其他
U009355,4,12,4102.73,5,5,5,555,冠军用户
U009356,47,5,1405.1100000000001,1,4,4,144,大客户
U009357,10,3,1008.1,4,2,3,423,其他
U009358,5,6,1269.27,5,4,4,544,冠军用户
U009359,7,9,1592.42,4,5,4,454,冠军用户
U009360,5,9,2529.45,5,5,5,555,冠军用户
U009361,31,2,147.03,2,1,1,211,其他
U009363,12,5,2655.92,3,4,5,345,忠实用户
U009364,8,7,725.54,4,4,2,442,其他
